customer_key,location_key,product_key,time_key,quantity,subtotal
733,425,10000187,20231221,1,11.96
733,425,10001099,20231221,3,122.91
733,425,10001779,20231221,5,114.2
733,425,10002316,20231221,7,300.93
733,425,10002971,20231221,3,17.61
733,437,10000377,20230918,3,461.97
733,437,10001851,20230918,3,13.11
733,437,10003345,20230918,2,21.98
733,437,10003468,20230918,3,8.67
733,546,10001122,20241016,5,10.95
733,546,10001449,20241016,5,24.1
733,546,10002899,20241016,6,93.48
733,546,10004070,20241016,5,36.55
734,35,10000228,20241028,3,26.64
734,35,10000303,20241028,5,1458.65
734,35,10002590,20241028,1,2.58
734,35,10003391,20241028,6,288.24
734,142,10001315,20231022,2,14.9
734,142,10004228,20231022,3,1497.0
734,170,10002837,20231119,5,149.75
734,367,10000604,20241219,2,41.96
734,367,10002812,20241219,4,11.92
734,367,10002920,20241219,3,10499.97
734,459,10000938,20231220,4,47.88
734,459,10001746,20231220,4,59.96
734,459,10003994,20231220,5,274.8
734,459,10004683,20231220,3,9.54
734,459,10004787,20231220,4,103.92
734,467,10001656,20241121,5,28.9
734,467,10003157,20241121,1,158.99
734,483,10000079,20240922,7,39.06
734,483,10002587,20240922,1,6.48
734,569,10000078,20231025,6,1248.96
734,569,10000285,20231025,1,57.98
734,569,10003317,20231025,7,117.18
734,595,10001587,20231023,6,20.28
734,595,10002830,20231023,1,43.13
734,595,10004829,20231023,4,16.96
735,80,10004354,20231124,2,3779.98
735,215,10002324,20231016,5,714.3
735,215,10002725,20231016,1,165.2
735,215,10003346,20231016,3,80.88
735,215,10004787,20231016,4,103.92
735,443,10003796,20241220,5,29.9
735,493,10000004,20231118,7,97.86
735,493,10000174,20231118,4,323.92
735,493,10001003,20231118,2,281.96
735,493,10003027,20231118,5,74.95
735,493,10003595,20231118,4,19.92
735,538,10000069,20240914,2,11.54
735,538,10002066,20240914,2,9.52
735,538,10002743,20240914,7,117.18
735,538,10002918,20240914,6,59.88
735,538,10003022,20240914,6,824.88
735,554,10001656,20231115,1,5.78
735,554,10004546,20231115,1,42.8
735,576,10000850,20241023,3,49.53
735,576,10003679,20241023,3,14.67
736,65,10000019,20231115,4,355.8
736,65,10000618,20231115,2,25.78
736,65,10001189,20231115,2,93.78
736,65,10001708,20231115,1,296.18
736,65,10004276,20231115,3,1267.53
736,73,10001544,20230914,6,3898.98
736,73,10002915,20230914,7,804.79
736,73,10004155,20230914,6,1685.88
736,272,10002485,20241118,1,6.48
736,272,10002696,20241118,6,665.88
736,272,10002916,20241118,5,409.7
736,272,10004788,20241118,1,11.32
736,287,10000818,20231223,3,44.4
736,288,10002452,20231227,2,10.82
736,288,10004381,20231227,1,16.06
736,346,10000616,20231020,4,503.96
736,346,10004584,20231020,4,85.52
736,459,10002464,20241121,1,40.99
736,459,10002822,20241121,6,373.08
736,459,10003714,20241121,5,399.95
736,459,10004020,20241121,6,38.88
736,459,10004270,20241121,6,1057.14
736,527,10000606,20230921,7,1468.88
736,527,10001840,20230921,3,537.87
736,531,10002084,20241115,3,166.44
736,531,10002397,20241115,1,3.74
736,531,10003221,20241115,7,839.65
736,531,10004209,20241115,2,377.98
737,4,10000875,20230923,3,8.64
737,4,10003334,20230923,5,26.4
737,17,10000345,20241225,3,12.39
737,17,10002289,20241225,1,5.98
737,17,10003985,20241225,7,918.26
737,37,10002094,20231118,5,15.7
737,37,10002943,20231118,1,6.48
737,59,10002758,20230917,3,227.94
737,169,10000957,20241024,1,18.84
737,169,10003687,20241024,5,21.4
737,169,10004443,20241024,3,148.02
737,195,10002142,20231126,3,16.74
737,195,10002330,20231126,5,1579.9
737,195,10002604,20231126,5,479.9
737,195,10003991,20231126,7,111.93
737,203,10000405,20240920,7,16.31
737,203,10000894,20240920,5,520.05
737,203,10004782,20240920,4,6.72
737,222,10001663,20231029,1,161.61
737,222,10001912,20231029,4,79.36
737,222,10002462,20231029,4,24.68
737,222,10002970,20231029,2,66.56
737,346,10000476,20241029,1,105.49
737,346,10001085,20241029,2,79.98
737,346,10001599,20241029,4,60.04
737,346,10001667,20241029,7,916.86
737,346,10003344,20241029,2,12.96
737,516,10001389,20231121,2,20.7
737,516,10002430,20231121,4,177.72
737,516,10002726,20231121,2,3.6
737,516,10004183,20231121,7,2176.65
737,516,10004523,20231121,2,49.84
737,522,10003359,20231124,1,6.99
737,522,10004581,20231124,2,581.96
738,11,10000605,20231223,1,50.97
738,11,10000947,20231223,5,21.0
738,11,10001925,20231223,4,7.52
738,11,10002280,20231223,1,8.02
738,11,10004698,20231223,5,3499.95
738,235,10001453,20241026,7,1668.8
738,250,10003940,20241025,4,173.64
738,250,10003948,20241025,1,2.78
738,253,10001716,20241022,7,33.74
738,253,10003560,20241022,2,49.9
738,253,10004169,20241022,2,5.76
738,253,10004317,20241022,3,40.74
738,326,10003010,20231125,7,2602.32
738,326,10003931,20231125,7,407.54
738,326,10004570,20231125,4,503.96
738,329,10002119,20230919,7,839.93
738,329,10002895,20230919,3,15.0
738,342,10000188,20241125,3,19.44
738,342,10000873,20241125,4,12.48
738,342,10001475,20241125,1,21.78
738,342,10003470,20241125,1,136.98
738,392,10002088,20231018,6,779.94
738,392,10004430,20231018,6,329.76
738,444,10000143,20241218,5,146.7
738,444,10001853,20241218,5,2232.45
738,444,10003264,20241218,4,43.92
738,444,10004267,20241218,7,45.36
738,474,10000705,20241121,3,36.84
738,474,10001032,20241121,3,5.22
738,474,10002804,20241121,3,9.84
738,632,10001089,20241023,4,243.92
738,632,10001786,20241023,5,303.25
739,63,10000698,20230921,6,116.1
739,63,10002372,20230921,1,367.99
739,73,10000504,20230922,1,4.44
739,73,10000673,20230922,7,342.58
739,73,10004634,20230922,4,25.92
739,73,10004884,20230922,3,99.87
739,132,10002907,20231222,7,211.33
739,132,10003164,20231222,1,5.81
739,132,10003228,20231222,7,36.26
739,132,10004532,20231222,5,141.9
739,132,10004719,20231222,1,5.98
739,215,10001056,20230928,4,755.96
739,281,10001266,20241224,1,6.48
739,281,10001557,20241224,3,104.28
739,281,10003061,20241224,7,426.86
739,281,10003307,20241224,2,10.56
739,281,10004698,20241224,6,4199.94
739,315,10001412,20240925,7,3149.93
739,315,10004251,20240925,7,43.96
739,351,10000290,20241028,5,57.4
739,351,10001633,20241028,6,32.4
739,351,10001941,20241028,1,145.98
739,351,10002530,20241028,1,14.68
739,351,10002690,20241028,1,1.68
739,463,10000329,20240928,4,17.96
739,463,10002160,20240928,2,6.68
739,463,10002778,20240928,2,12.76
739,463,10003068,20240928,2,9.96
739,463,10003652,20240928,6,25.68
739,472,10000526,20231121,1,6.68
739,580,10002361,20241020,3,206.43
739,580,10003179,20241020,1,114.98
739,580,10004924,20241020,4,87.92
739,598,10001187,20231129,5,79.7
739,598,10003327,20231129,7,363.58
739,613,10000553,20241220,6,21.9
740,217,10000100,20241020,7,41.86
740,217,10000543,20241020,7,1091.93
740,217,10001019,20241020,5,179.7
740,217,10002606,20241020,1,24.92
740,217,10003966,20241020,5,355.9
740,219,10000567,20231023,1,38.06
740,219,10001463,20231023,1,90.98
740,226,10002502,20241221,4,443.92
740,226,10002699,20241221,2,299.98
740,226,10004240,20241221,2,8.56
740,349,10000206,20230921,2,183.98
740,349,10000809,20230921,3,20.94
740,349,10002578,20230921,3,12.39
740,349,10003072,20230921,3,17.43
740,349,10003181,20230921,2,12.98
740,362,10000158,20230929,1,33.99
740,362,10000361,20230929,1,11.55
740,362,10003071,20230929,5,193.8
740,378,10000466,20240920,5,399.95
740,378,10001286,20240920,3,522.87
740,378,10002072,20240920,4,399.96
740,378,10002691,20240920,5,2087.0
740,378,10004361,20240920,3,19.44
740,467,10000451,20231028,2,301.96
740,467,10002466,20231028,2,189.98
740,470,10000360,20241028,1,159.99
740,470,10001671,20241028,6,599.94
740,470,10001939,20241028,3,826.11
740,470,10003949,20241028,3,101.94
740,478,10001546,20231030,6,517.5
740,478,10002890,20231030,3,42.09
740,478,10003522,20231030,4,24.92
740,478,10003781,20231030,7,342.37
740,478,10004201,20231030,4,50.12
740,536,10000372,20241022,2,69.98
740,536,10000657,20241022,4,13.48
740,536,10001818,20241022,3,9.12
740,559,10000422,20231021,2,111.96
740,559,10004515,20231021,1,20.28
740,559,10004760,20231021,1,6.28
740,595,10000190,20241120,6,12.24
740,595,10001717,20241120,6,37.44
740,595,10002204,20241120,4,35.4
740,595,10002427,20241120,7,42.56
740,595,10004876,20241120,3,122.94
740,600,10001453,20231225,4,953.6
740,628,10001683,20240920,2,9.82
740,628,10002893,20240920,7,101.36
740,628,10004426,20240920,4,263.96
741,51,10000550,20230923,5,24.75
741,51,10000708,20230923,2,12.96
741,51,10002121,20230923,3,322.59
741,51,10004024,20230923,7,301.91
741,51,10004801,20230923,5,14.7
741,70,10000411,20241029,6,85.2
741,70,10001864,20241029,5,649.95
741,70,10002408,20241029,3,56.91
741,70,10004907,20241029,4,16.56
741,107,10000338,20231028,4,49.12
741,107,10000884,20231028,6,75.18
741,107,10000885,20231028,7,160.93
741,107,10001833,20231028,3,749.97
741,122,10001183,20241026,7,1581.02
741,122,10003356,20241026,4,87.92
741,201,10000031,20231027,1,17.98
741,201,10004104,20231027,1,1.76
741,209,10000735,20231030,1,4.98
741,209,10001517,20231030,2,23.32
741,209,10004574,20231030,2,11.54
741,226,10000131,20230929,5,33.4
741,226,10002885,20230929,5,71.4
741,226,10004710,20230929,4,14.96
741,266,10001917,20240923,6,94.2
741,284,10000215,20241029,2,9.46
741,301,10004500,20241223,5,754.9
741,313,10004000,20240923,6,239.88
741,313,10004324,20240923,7,153.65
741,315,10000606,20231223,3,629.52
741,324,10000341,20231025,1,12.28
741,324,10003391,20231025,5,240.2
741,344,10001695,20231224,5,13.9
741,344,10003891,20231224,1,95.43
741,344,10004041,20231224,2,529.56
741,404,10000717,20230923,2,18.28
741,404,10002272,20230923,7,121.1
741,404,10002920,20230923,4,13999.96
741,536,10000426,20241030,3,194.94
741,536,10001425,20241030,2,73.96
741,536,10001511,20241030,3,9.87
741,536,10003733,20241030,4,11.92
741,607,10001580,20241023,1,9.78
742,33,10000116,20231128,2,1051.96
742,33,10001215,20231128,2,365.1
742,33,10001242,20231128,5,364.95
742,33,10002363,20231128,3,212.94
742,109,10002585,20240930,7,132.79
742,134,10000050,20241025,1,12.53
742,134,10004135,20241025,6,19.74
742,185,10001102,20240929,5,829.9
742,185,10002047,20240929,6,29.88
742,185,10003617,20240929,3,11.64
742,185,10003899,20240929,2,726.5
742,185,10004484,20240929,5,29.45
742,202,10002594,20240925,3,1577.94
742,251,10002721,20231227,5,99.95
742,324,10001135,20241026,3,32.97
742,324,10001783,20241026,4,491.96
742,324,10002076,20241026,2,31.98
742,324,10002188,20241026,7,8896.93
742,324,10002196,20241026,2,23.94
742,377,10000207,20240924,3,39.0
742,377,10001672,20231028,7,135.17
742,377,10001792,20231028,6,70.2
742,377,10002398,20231028,3,89.97
742,403,10000085,20241026,1,19.99
742,403,10001328,20241026,6,29.88
742,403,10003467,20241026,7,216.86
742,403,10004153,20241026,4,83.92
742,403,10004350,20241026,4,1048.44
742,411,10001845,20231129,6,599.94
742,411,10004097,20231129,7,916.86
742,411,10004646,20231129,5,41.4
742,507,10001987,20231230,1,81.99
742,507,10002416,20231230,1,20.34
742,507,10003508,20231230,2,331.96
742,507,10003754,20231230,5,477.15
742,527,10001239,20231027,3,314.55
742,527,10001284,20231027,3,41.19
742,527,10001485,20231027,6,28.08
742,527,10002820,20231027,1,153.99
742,527,10004644,20231027,5,554.9
742,605,10001404,20240925,4,62.8
742,605,10001575,20240925,1,70.98
743,15,10001497,20231026,4,23.96
743,15,10001849,20231026,2,11.96
743,15,10002230,20231026,6,387.9
743,15,10002786,20231026,7,13.16
743,59,10003689,20231024,3,10.08
743,59,10004075,20231024,4,479.72
743,59,10004463,20231024,7,286.86
743,279,10000543,20231125,1,155.99
743,279,10001334,20231125,7,94.01
743,279,10002764,20231125,6,299.94
743,279,10004821,20231125,6,427.08
743,279,10004842,20231125,2,14.76
743,311,10000158,20240925,1,33.99
743,311,10000269,20240925,4,29.12
743,311,10001119,20240925,3,21.84
743,311,10004449,20240925,6,10.56
743,314,10000913,20241026,6,310.5
743,421,10003805,20230924,6,2699.94
743,479,10003501,20231129,5,1839.95
743,483,10000288,20231128,5,454.9
743,483,10002993,20231128,7,209.93
743,483,10004058,20231128,6,737.94
743,599,10004111,20231224,2,61.96
743,612,10000660,20231030,6,419.76
743,612,10000769,20231030,6,383.88
743,612,10002173,20231030,1,29.74
743,612,10003352,20231030,2,171.96
744,84,10001512,20231127,6,173.94
744,84,10001513,20231127,1,44.99
744,84,10002721,20231127,6,119.94
744,133,10001591,20231115,1,896.99
744,133,10002961,20231115,7,146.86
744,133,10003470,20231115,7,958.86
744,133,10003839,20231115,7,34.65
744,133,10004184,20231115,4,126.96
744,144,10000275,20231210,7,1817.97
744,144,10001650,20231210,5,67.15
744,144,10001728,20231210,2,31.4
744,144,10003375,20231210,6,50.34
744,144,10004210,20231210,1,1.98
744,194,10002981,20241017,3,356.97
744,194,10003667,20241017,2,40.48
744,194,10004380,20241017,7,13.86
744,194,10004813,20241017,1,118.99
744,197,10000646,20231121,5,523.25
744,197,10002273,20231121,6,29.88
744,197,10002554,20231121,6,1088.76
744,197,10002797,20231121,7,699.93
744,197,10004711,20231121,1,760.98
744,223,10001802,20231005,3,5.4
744,223,10002431,20231005,1,6.48
744,223,10002589,20231005,5,549.75
744,298,10000024,20231226,4,1392.84
744,298,10002893,20231226,3,43.44
744,298,10003474,20231226,2,43.98
744,298,10004511,20231226,2,7.7
744,298,10004830,20231226,6,1365.3
744,313,10003062,20231018,3,299.97
744,313,10003293,20231018,3,128.85
744,313,10003586,20231018,6,121.68
744,583,10002764,20231017,2,99.98
744,600,10001841,20231229,3,152.94
744,612,10001528,20241109,6,34.62
744,612,10002834,20241109,1,48.94
744,612,10003849,20241109,1,48.99
744,612,10004606,20241109,7,37.66
745,92,10001248,20231021,3,37.74
745,92,10001661,20231021,4,1178.48
745,92,10003412,20231021,6,605.88
745,92,10004278,20231021,6,119.7
745,174,10000232,20241006,1,6.48
745,174,10000395,20241006,2,19.36
745,174,10002577,20241006,4,23.24
745,233,10002296,20241005,3,15.54
745,292,10002261,20231006,6,29.88
745,292,10004192,20231006,6,2545.26
745,310,10000011,20241014,3,854.46
745,310,10000521,20241014,6,538.98
745,310,10004350,20241014,5,1310.55
745,424,10001040,20231016,7,846.86
745,424,10002038,20231016,1,400.98
745,424,10003307,20231016,6,31.68
745,424,10003512,20231016,3,11.76
745,424,10003892,20231016,3,377.97
745,541,10000314,20231022,1,43.57
745,541,10003000,20231022,5,49.5
745,552,10001169,20231112,2,11.62
745,552,10001356,20231112,6,119.04
745,552,10001891,20231112,3,452.67
745,552,10003763,20231112,6,1750.38
745,552,10004357,20231112,3,79.92
745,576,10003775,20231210,5,204.95
745,577,10003746,20231214,5,4484.95
745,577,10004488,20231214,2,75.82
745,584,10003539,20231116,3,59.97
745,615,10001697,20241213,3,15.84
745,615,10001862,20241213,2,42.78
745,615,10002693,20241213,3,479.97
745,615,10003825,20241213,3,200.97
745,615,10004100,20241213,7,342.44
746,65,10000814,20231006,1,3.98
746,65,10001579,20231006,3,76.38
746,73,10000877,20231217,2,23.98
746,73,10002251,20231217,3,1259.97
746,73,10002929,20231217,6,73.68
746,73,10003841,20231217,3,16.02
746,73,10004739,20231217,4,11.76
746,99,10000533,20231030,6,3887.34
746,99,10000619,20231030,4,283.88
746,99,10001714,20231030,6,113.82
746,99,10001797,20231030,1,28.15
746,137,10001531,20241211,4,77.6
746,137,10004807,20241211,2,79.96
746,234,10001171,20231015,3,10.14
746,234,10001721,20231015,4,7.92
746,234,10002663,20231015,7,6.93
746,260,10000184,20241127,2,31.02
746,260,10000390,20241127,1,11.97
746,260,10002922,20241127,5,634.95
746,260,10003775,20241127,3,122.97
746,260,10003929,20241127,4,571.2
746,283,10003907,20231109,7,227.36
746,283,10003963,20231109,2,69.98
746,283,10004726,20231109,6,43.68
746,365,10001307,20241114,6,94.44
746,365,10001824,20241114,7,60.34
746,365,10002005,20241114,7,81.06
746,365,10003022,20241114,1,137.48
746,383,10000165,20241208,5,33.4
746,383,10000417,20241208,3,8.94
746,383,10000615,20241208,6,22.2
746,383,10001921,20241208,2,19.98
746,383,10003942,20241208,7,971.25
746,422,10003645,20241127,3,24.42
746,422,10004391,20241127,6,517.5
746,422,10004719,20241127,5,29.9
746,490,10002877,20241015,5,114.2
746,490,10002890,20241015,3,42.09
746,490,10004139,20241015,7,155.61
746,505,10001510,20231209,2,39.98
746,505,10002414,20231209,5,1876.7
746,505,10003333,20231209,5,14.7
746,505,10004071,20231209,4,89.96
746,516,10000487,20231205,6,16.68
746,516,10002669,20231205,2,5.04
746,516,10002780,20231205,3,47.97
746,516,10003831,20231205,1,2.18
746,516,10004900,20231205,6,247.32
746,580,10000532,20231012,1,4.51
746,580,10001701,20231012,4,64.24
746,580,10003130,20231012,4,31.36
746,580,10003279,20231012,1,104.85
746,580,10003920,20231012,1,1360.99
747,33,10002085,20241018,5,272.4
747,33,10002108,20241018,7,227.36
747,33,10003653,20241018,1,100.98
747,33,10003777,20241018,5,304.85
747,185,10000595,20231227,5,25.4
747,185,10001193,20231227,1,5.98
747,185,10001765,20231227,3,50.97
747,185,10003134,20231227,1,599.99
747,185,10003562,20231227,4,244.92
747,272,10000279,20241117,3,362.94
747,272,10001862,20241117,3,64.17
747,272,10002934,20241117,4,11999.96
747,272,10003391,20241117,3,144.12
747,272,10003818,20241117,3,166.5
747,275,10000953,20241225,7,43.61
747,275,10001621,20241225,5,15.4
747,275,10001897,20241225,3,17.22
747,275,10002486,20241225,5,29.9
747,525,10000974,20241219,4,105.52
747,525,10003823,20241219,5,1162.9
747,525,10003995,20241219,5,40.85
747,525,10004658,20241219,4,25.92
747,527,10003064,20241116,6,38.88
747,539,10000044,20231108,7,160.93
747,539,10001465,20231108,4,59.68
747,539,10004234,20231108,1,147.83
747,539,10004948,20231108,3,84.45
747,581,10001168,20231027,1,2.88
747,598,10002811,20231023,7,69.86
747,598,10004640,20231023,3,128.4
748,122,10000372,20241222,7,244.93
748,122,10001279,20241222,4,27.0
748,122,10003958,20241222,2,12.96
748,122,10004935,20241222,7,416.57
748,199,10000286,20231115,1,46.94
748,199,10000941,20231115,2,4.42
748,199,10002427,20231115,5,30.4
748,199,10002500,20231115,7,2386.93
748,199,10003906,20231115,2,12.96
748,415,10001626,20231016,2,11.96
748,415,10004159,20231016,4,25.92
748,419,10000478,20241023,7,130.83
748,419,10002215,20241023,4,26.76
748,419,10003677,20241023,5,77.2
748,484,10002019,20231115,6,18.9
748,484,10002893,20231115,7,101.36
748,484,10003941,20231115,1,33.62
748,484,10004705,20231115,3,58.2
748,494,10003622,20231115,1,35.51
748,562,10002249,20231014,1,70.98
748,600,10000498,20231017,3,1126.02
748,600,10003934,20231017,2,77.56
749,102,10001887,20241219,5,24.9
749,102,10002159,20241219,4,483.92
749,102,10002461,20241219,4,3587.96
749,102,10003510,20241219,4,68.96
749,133,10000650,20231028,2,239.98
749,154,10001407,20231025,6,28.92
749,154,10002218,20231025,4,17.12
749,154,10003352,20231025,5,429.9
749,154,10003812,20231025,4,883.92
749,162,10000873,20241213,5,15.6
749,198,10000076,20241116,1,11.35
749,198,10001135,20241116,1,10.99
749,198,10002970,20241116,4,133.12
749,198,10004762,20241116,7,153.86
749,222,10000456,20241223,5,1099.95
749,222,10001130,20241223,1,6.48
749,222,10003376,20241223,2,6.82
749,222,10004573,20241223,2,73.96
749,241,10001066,20241214,6,34.68
749,241,10001433,20241214,5,54.9
749,241,10002608,20241214,3,40.44
749,241,10004117,20241214,1,11.58
749,340,10000451,20241225,6,905.88
749,340,10002763,20241225,2,659.9
749,340,10003870,20241225,4,283.92
749,340,10004055,20241225,7,50.96
749,418,10000176,20241114,6,19.68
749,418,10001665,20241114,7,426.23
749,418,10002531,20241114,2,4.3
749,418,10002854,20241114,6,671.76
749,418,10004777,20241114,7,95.06
749,429,10001266,20241117,1,6.48
749,429,10001748,20241117,2,54.12
749,445,10000723,20241018,1,19.98
749,445,10002082,20241018,1,13.1
749,445,10002914,20241018,1,79.99
749,445,10004303,20241018,6,22.02
749,448,10001305,20231029,6,1299.48
749,448,10001552,20231029,7,985.67
749,448,10004029,20231029,5,24.9
749,448,10004445,20231029,6,2699.94
749,497,10000312,20231227,1,45.99
749,497,10000449,20231227,1,115.86
749,497,10000893,20231227,4,11.12
749,497,10002287,20231227,5,114.6
749,497,10002692,20231227,1,2.88
749,549,10000840,20241222,6,131.94
749,549,10002320,20241222,2,838.38
749,549,10002669,20241222,6,15.12
749,549,10003137,20241222,5,277.4
749,549,10003188,20241222,3,25.35
749,559,10000687,20231130,7,145.39
749,559,10001811,20231130,3,1652.94
749,559,10004545,20231130,2,10.36
749,589,10000448,20241020,5,94.95
749,589,10002111,20241020,1,6.68
749,631,10003522,20241026,1,6.23
749,631,10003668,20241026,4,444.12
749,631,10004774,20241026,5,57.9
749,631,10004933,20241026,5,51.55
750,26,10000476,20241228,4,421.96
750,26,10001405,20241228,6,821.88
750,26,10002158,20241228,4,12.92
750,26,10004234,20241228,6,886.98
750,26,10004246,20241228,3,7.44
750,54,10003237,20241026,5,329.95
750,131,10000355,20241214,4,14.72
750,131,10003975,20241214,4,25.92
750,227,10001729,20231115,3,149.97
750,287,10001200,20241214,1,90.98
750,298,10001435,20231128,1,17.99
750,298,10003519,20231128,5,242.9
750,298,10003886,20231128,6,125.88
750,422,10003202,20241226,2,4.92
750,422,10003680,20241226,5,204.95
750,462,10000150,20241021,6,50.04
750,462,10001079,20241021,4,403.92
750,462,10002580,20241021,3,13.44
750,462,10004201,20241021,2,25.06
750,478,10000868,20231219,5,289.9
750,525,10002276,20241116,3,31.29
750,525,10002574,20241116,4,47.8
750,593,10002273,20231128,4,19.92
750,593,10003715,20231128,1,44.95
750,593,10003978,20231128,3,7.98
750,593,10004098,20231128,1,113.98
750,597,10000214,20231228,5,17.45
750,597,10000371,20231228,7,1592.85
750,597,10001466,20231228,7,699.93
750,597,10003953,20231228,5,39.2
750,600,10001362,20231018,6,53.7
750,600,10002672,20231018,3,35.1
750,627,10000686,20231219,5,299.95
750,627,10000967,20231219,1,4.18
750,627,10002328,20231219,1,29.17
751,95,10000406,20231018,1,15.25
751,95,10001565,20231018,2,321.96
751,95,10001695,20231018,4,11.12
751,95,10002671,20231018,7,2575.93
751,95,10004102,20231018,4,14.76
751,104,10001928,20231030,7,1056.86
751,192,10001489,20231019,6,886.98
751,192,10001676,20231019,4,26.76
751,192,10003072,20231019,5,29.05
751,192,10004578,20231019,6,1799.94
751,208,10000678,20231229,2,21.96
751,208,10000834,20231229,7,499.59
751,208,10000880,20231229,5,14.4
751,248,10000818,20241224,1,14.8
751,248,10000867,20241224,6,47.76
751,361,10002051,20231219,6,30.48
751,417,10003281,20231126,1,6.48
751,480,10001948,20231119,6,22.86
751,480,10003304,20231119,6,65.46
751,519,10001161,20241130,1,30.53
751,519,10002746,20241130,4,303.92
751,519,10003007,20241130,5,3804.9
751,519,10003557,20241130,4,512.96
751,543,10001235,20231024,2,11.56
751,567,10000816,20231020,2,58.34
751,567,10001304,20231020,6,11.28
751,567,10001508,20231020,7,18.69
751,567,10003195,20231020,4,122.24
751,567,10004104,20231020,2,3.52
751,595,10002062,20231127,3,14.94
751,595,10002342,20231127,4,24.68
751,595,10004560,20231127,5,19.9
752,17,10001722,20241124,4,11.52
752,90,10003560,20231225,4,99.8
752,142,10000993,20231122,1,7.64
752,142,10001969,20231122,2,6.56
752,142,10003786,20231122,4,55.76
752,142,10004512,20231122,2,12.56
752,142,10004697,20231122,4,8.64
752,149,10000341,20241122,5,61.4
752,149,10001328,20241122,6,29.88
752,149,10001604,20241122,3,89.97
752,149,10002800,20241122,2,59.98
752,149,10003615,20241122,2,69.98
752,213,10000172,20231127,3,18.9
752,213,10002128,20231127,2,35.34
752,213,10003200,20231127,1,70.98
752,264,10002636,20231230,1,4.98
752,322,10000049,20231123,5,31.85
752,351,10000980,20241122,6,80.1
752,429,10000529,20231229,6,13.08
752,429,10002584,20231229,4,15.0
752,429,10002963,20231229,6,472.14
752,429,10004708,20231229,6,245.82
752,444,10000190,20231130,6,12.24
752,444,10001517,20231130,3,34.98
752,444,10002850,20231130,1,92.23
752,444,10003993,20231130,2,29.36
752,444,10004381,20231130,3,48.18
752,471,10000283,20241125,3,8.67
752,471,10000422,20241125,6,335.88
752,471,10000425,20241125,2,24.44
752,471,10002148,20241125,6,65.34
752,471,10003560,20241125,1,24.95
752,489,10001747,20231230,7,251.93
752,489,10002867,20231230,1,188.99
752,489,10003707,20231230,2,12.96
752,489,10004571,20231230,7,88.48
752,527,10001353,20231220,1,24.95
752,527,10001819,20231220,3,26.64
752,527,10002029,20231220,7,1575.28
752,579,10003439,20231029,4,25.2
752,579,10003762,20231029,3,12.84
752,579,10004943,20231029,4,55.88
753,55,10004099,20241229,6,348.84
753,90,10000175,20241226,4,15.88
753,90,10002303,20241226,2,5.56
753,90,10003784,20241226,6,128.34
753,107,10003362,20241127,7,45.36
753,107,10004822,20241127,2,40.56
753,239,10004327,20231127,4,623.96
753,348,10002457,20241225,1,2.88
753,348,10003250,20241225,7,7.98
753,348,10003632,20241225,3,20.7
753,348,10004149,20241225,3,163.44
753,364,10002347,20241021,4,1396.0
753,364,10003729,20241021,5,114.2
753,364,10003949,20241021,1,33.98
753,364,10004308,20241021,7,286.93
753,364,10004748,20241021,3,776.94
753,396,10001098,20231222,1,12.35
753,396,10001497,20231222,5,29.95
753,396,10003967,20231222,1,1749.99
753,409,10000459,20231026,4,75.88
753,409,10001194,20231026,5,614.95
753,409,10001713,20231026,2,15.96
753,409,10002183,20231026,2,12.96
753,409,10002521,20231026,2,13.36
753,498,10000653,20231029,7,1163.68
753,498,10002098,20231029,7,316.68
753,498,10003869,20231029,6,357.06
753,594,10000744,20231126,7,125.93
753,594,10002016,20231126,6,150.0
753,594,10003062,20231126,6,599.94
753,594,10004486,20231126,4,1199.96
753,595,10001905,20231029,3,899.97
753,595,10004404,20231029,3,16.02
754,4,10000682,20241023,4,44.84
754,4,10001198,20241023,6,158.28
754,4,10003071,20241023,3,116.28
754,4,10003237,20241023,4,263.96
754,198,10001334,20231227,6,80.58
754,200,10000038,20231122,5,1304.9
754,260,10003094,20231024,3,18.24
754,260,10004342,20231024,1,5.38
754,330,10002626,20231222,2,77.56
754,330,10003304,20231222,5,54.55
754,330,10004452,20231222,3,512.94
754,354,10001270,20241026,7,69.93
754,354,10001709,20241026,2,12.94
754,354,10002872,20241026,2,161.96
754,354,10004554,20241026,2,241.96
754,420,10000287,20231130,1,95.98
754,420,10002393,20231130,4,263.96
754,420,10004584,20231130,6,128.28
754,436,10002088,20231030,5,649.95
754,436,10002270,20231030,1,5.58
754,436,10002801,20231030,4,17.12
754,436,10003255,20231030,3,7.38
754,477,10000737,20231224,6,113.82
754,477,10000777,20231224,5,28.4
754,477,10002002,20231224,6,137.04
754,495,10002178,20231129,2,27.96
754,495,10004915,20231129,4,63.96
754,553,10001656,20241226,7,40.46
754,579,10000322,20231123,7,87.71
754,579,10001340,20231123,3,119.97
754,583,10000400,20231126,6,119.88
755,4,10000414,20231126,2,2.78
755,4,10002799,20231126,1,18.65
755,62,10000398,20241125,1,120.98
755,62,10001492,20241125,6,245.94
755,86,10000658,20231226,2,61.96
755,86,10001204,20231226,1,9.14
755,86,10002590,20231226,3,7.74
755,86,10004035,20231226,4,13999.96
755,90,10002857,20231227,4,113.52
755,160,10001626,20241128,6,35.88
755,160,10002310,20241128,3,9.45
755,160,10004550,20241128,4,2591.56
755,195,10004000,20241223,1,39.98
