time_key,day_of_month,week_of_month,month,year,quarter_of_year,date
20250326,26,4,3,2025,1,2025-03-26
20250327,27,4,3,2025,1,2025-03-27
20250328,28,4,3,2025,1,2025-03-28
20250329,29,5,3,2025,1,2025-03-29
20250330,30,5,3,2025,1,2025-03-30
20250331,31,5,3,2025,1,2025-03-31
20250401,1,1,4,2025,2,2025-04-01
20250402,2,1,4,2025,2,2025-04-02
20250403,3,1,4,2025,2,2025-04-03
20250404,4,1,4,2025,2,2025-04-04
20250405,5,1,4,2025,2,2025-04-05
20250406,6,1,4,2025,2,2025-04-06
20250407,7,1,4,2025,2,2025-04-07
20250408,8,2,4,2025,2,2025-04-08
20250409,9,2,4,2025,2,2025-04-09
20250410,10,2,4,2025,2,2025-04-10
20250411,11,2,4,2025,2,2025-04-11
20250412,12,2,4,2025,2,2025-04-12
20250413,13,2,4,2025,2,2025-04-13
20250414,14,2,4,2025,2,2025-04-14
20250415,15,3,4,2025,2,2025-04-15
20250416,16,3,4,2025,2,2025-04-16
20250417,17,3,4,2025,2,2025-04-17
20250418,18,3,4,2025,2,2025-04-18
20250419,19,3,4,2025,2,2025-04-19
20250420,20,3,4,2025,2,2025-04-20
20250421,21,3,4,2025,2,2025-04-21
20250422,22,4,4,2025,2,2025-04-22
20250423,23,4,4,2025,2,2025-04-23
20250424,24,4,4,2025,2,2025-04-24
20250425,25,4,4,2025,2,2025-04-25
20250426,26,4,4,2025,2,2025-04-26
20250427,27,4,4,2025,2,2025-04-27
20250428,28,4,4,2025,2,2025-04-28
20250429,29,5,4,2025,2,2025-04-29
20250430,30,5,4,2025,2,2025-04-30
20250501,1,1,5,2025,2,2025-05-01
20250502,2,1,5,2025,2,2025-05-02
20250503,3,1,5,2025,2,2025-05-03
20250504,4,1,5,2025,2,2025-05-04
20250505,5,1,5,2025,2,2025-05-05
20250506,6,1,5,2025,2,2025-05-06
20250507,7,1,5,2025,2,2025-05-07
20250508,8,2,5,2025,2,2025-05-08
20250509,9,2,5,2025,2,2025-05-09
20250510,10,2,5,2025,2,2025-05-10
20250511,11,2,5,2025,2,2025-05-11
20250512,12,2,5,2025,2,2025-05-12
20250513,13,2,5,2025,2,2025-05-13
20250514,14,2,5,2025,2,2025-05-14
20250515,15,3,5,2025,2,2025-05-15
20250516,16,3,5,2025,2,2025-05-16
20250517,17,3,5,2025,2,2025-05-17
20250518,18,3,5,2025,2,2025-05-18
20250519,19,3,5,2025,2,2025-05-19
20250520,20,3,5,2025,2,2025-05-20
20250521,21,3,5,2025,2,2025-05-21
20250522,22,4,5,2025,2,2025-05-22
20250523,23,4,5,2025,2,2025-05-23
20250524,24,4,5,2025,2,2025-05-24
20250525,25,4,5,2025,2,2025-05-25
20250526,26,4,5,2025,2,2025-05-26
20250527,27,4,5,2025,2,2025-05-27
20250528,28,4,5,2025,2,2025-05-28
20250529,29,5,5,2025,2,2025-05-29
20250530,30,5,5,2025,2,2025-05-30
20250531,31,5,5,2025,2,2025-05-31
20250601,1,1,6,2025,2,2025-06-01
20250602,2,1,6,2025,2,2025-06-02
20250603,3,1,6,2025,2,2025-06-03
20250604,4,1,6,2025,2,2025-06-04
20250605,5,1,6,2025,2,2025-06-05
20250606,6,1,6,2025,2,2025-06-06
20250607,7,1,6,2025,2,2025-06-07
20250608,8,2,6,2025,2,2025-06-08
20250609,9,2,6,2025,2,2025-06-09
20250610,10,2,6,2025,2,2025-06-10
20250611,11,2,6,2025,2,2025-06-11
20250612,12,2,6,2025,2,2025-06-12
20250613,13,2,6,2025,2,2025-06-13
20250614,14,2,6,2025,2,2025-06-14
20250615,15,3,6,2025,2,2025-06-15
20250616,16,3,6,2025,2,2025-06-16
20250617,17,3,6,2025,2,2025-06-17
20250618,18,3,6,2025,2,2025-06-18
20250619,19,3,6,2025,2,2025-06-19
20250620,20,3,6,2025,2,2025-06-20
20250621,21,3,6,2025,2,2025-06-21
20250622,22,4,6,2025,2,2025-06-22
20250623,23,4,6,2025,2,2025-06-23
20250624,24,4,6,2025,2,2025-06-24
20250625,25,4,6,2025,2,2025-06-25
20250626,26,4,6,2025,2,2025-06-26
20250627,27,4,6,2025,2,2025-06-27
20250628,28,4,6,2025,2,2025-06-28
20250629,29,5,6,2025,2,2025-06-29
20250630,30,5,6,2025,2,2025-06-30
20250701,1,1,7,2025,3,2025-07-01
20250702,2,1,7,2025,3,2025-07-02
20250703,3,1,7,2025,3,2025-07-03
20250704,4,1,7,2025,3,2025-07-04
20250705,5,1,7,2025,3,2025-07-05
20250706,6,1,7,2025,3,2025-07-06
20250707,7,1,7,2025,3,2025-07-07
20250708,8,2,7,2025,3,2025-07-08
20250709,9,2,7,2025,3,2025-07-09
20250710,10,2,7,2025,3,2025-07-10
20250711,11,2,7,2025,3,2025-07-11
20250712,12,2,7,2025,3,2025-07-12
20250713,13,2,7,2025,3,2025-07-13
20250714,14,2,7,2025,3,2025-07-14
20250715,15,3,7,2025,3,2025-07-15
20250716,16,3,7,2025,3,2025-07-16
20250717,17,3,7,2025,3,2025-07-17
20250718,18,3,7,2025,3,2025-07-18
20250719,19,3,7,2025,3,2025-07-19
20250720,20,3,7,2025,3,2025-07-20
20250721,21,3,7,2025,3,2025-07-21
20250722,22,4,7,2025,3,2025-07-22
20250723,23,4,7,2025,3,2025-07-23
20250724,24,4,7,2025,3,2025-07-24
20250725,25,4,7,2025,3,2025-07-25
20250726,26,4,7,2025,3,2025-07-26
20250727,27,4,7,2025,3,2025-07-27
20250728,28,4,7,2025,3,2025-07-28
20250729,29,5,7,2025,3,2025-07-29
20250730,30,5,7,2025,3,2025-07-30
20250731,31,5,7,2025,3,2025-07-31
20250801,1,1,8,2025,3,2025-08-01
20250802,2,1,8,2025,3,2025-08-02
20250803,3,1,8,2025,3,2025-08-03
20250804,4,1,8,2025,3,2025-08-04
20250805,5,1,8,2025,3,2025-08-05
20250806,6,1,8,2025,3,2025-08-06
20250807,7,1,8,2025,3,2025-08-07
20250808,8,2,8,2025,3,2025-08-08
20250809,9,2,8,2025,3,2025-08-09
20250810,10,2,8,2025,3,2025-08-10
20250811,11,2,8,2025,3,2025-08-11
20250812,12,2,8,2025,3,2025-08-12
20250813,13,2,8,2025,3,2025-08-13
20250814,14,2,8,2025,3,2025-08-14
20250815,15,3,8,2025,3,2025-08-15
20250816,16,3,8,2025,3,2025-08-16
20250817,17,3,8,2025,3,2025-08-17
20250818,18,3,8,2025,3,2025-08-18
20250819,19,3,8,2025,3,2025-08-19
20250820,20,3,8,2025,3,2025-08-20
20250821,21,3,8,2025,3,2025-08-21
20250822,22,4,8,2025,3,2025-08-22
20250823,23,4,8,2025,3,2025-08-23
20250824,24,4,8,2025,3,2025-08-24
20250825,25,4,8,2025,3,2025-08-25
20250826,26,4,8,2025,3,2025-08-26
20250827,27,4,8,2025,3,2025-08-27
20250828,28,4,8,2025,3,2025-08-28
20250829,29,5,8,2025,3,2025-08-29
20250830,30,5,8,2025,3,2025-08-30
20250831,31,5,8,2025,3,2025-08-31
20250901,1,1,9,2025,3,2025-09-01
20250902,2,1,9,2025,3,2025-09-02
20250903,3,1,9,2025,3,2025-09-03
20250904,4,1,9,2025,3,2025-09-04
20250905,5,1,9,2025,3,2025-09-05
20250906,6,1,9,2025,3,2025-09-06
20250907,7,1,9,2025,3,2025-09-07
20250908,8,2,9,2025,3,2025-09-08
20250909,9,2,9,2025,3,2025-09-09
20250910,10,2,9,2025,3,2025-09-10
20250911,11,2,9,2025,3,2025-09-11
20250912,12,2,9,2025,3,2025-09-12
20250913,13,2,9,2025,3,2025-09-13
20250914,14,2,9,2025,3,2025-09-14
20250915,15,3,9,2025,3,2025-09-15
20250916,16,3,9,2025,3,2025-09-16
20250917,17,3,9,2025,3,2025-09-17
20250918,18,3,9,2025,3,2025-09-18
20250919,19,3,9,2025,3,2025-09-19
20250920,20,3,9,2025,3,2025-09-20
20250921,21,3,9,2025,3,2025-09-21
20250922,22,4,9,2025,3,2025-09-22
20250923,23,4,9,2025,3,2025-09-23
20250924,24,4,9,2025,3,2025-09-24
20250925,25,4,9,2025,3,2025-09-25
20250926,26,4,9,2025,3,2025-09-26
20250927,27,4,9,2025,3,2025-09-27
20250928,28,4,9,2025,3,2025-09-28
20250929,29,5,9,2025,3,2025-09-29
20250930,30,5,9,2025,3,2025-09-30
20251001,1,1,10,2025,4,2025-10-01
20251002,2,1,10,2025,4,2025-10-02
20251003,3,1,10,2025,4,2025-10-03
20251004,4,1,10,2025,4,2025-10-04
20251005,5,1,10,2025,4,2025-10-05
20251006,6,1,10,2025,4,2025-10-06
20251007,7,1,10,2025,4,2025-10-07
20251008,8,2,10,2025,4,2025-10-08
20251009,9,2,10,2025,4,2025-10-09
20251010,10,2,10,2025,4,2025-10-10
20251011,11,2,10,2025,4,2025-10-11
20251012,12,2,10,2025,4,2025-10-12
20251013,13,2,10,2025,4,2025-10-13
20251014,14,2,10,2025,4,2025-10-14
20251015,15,3,10,2025,4,2025-10-15
20251016,16,3,10,2025,4,2025-10-16
20251017,17,3,10,2025,4,2025-10-17
20251018,18,3,10,2025,4,2025-10-18
20251019,19,3,10,2025,4,2025-10-19
20251020,20,3,10,2025,4,2025-10-20
20251021,21,3,10,2025,4,2025-10-21
20251022,22,4,10,2025,4,2025-10-22
20251023,23,4,10,2025,4,2025-10-23
20251024,24,4,10,2025,4,2025-10-24
20251025,25,4,10,2025,4,2025-10-25
20251026,26,4,10,2025,4,2025-10-26
20251027,27,4,10,2025,4,2025-10-27
20251028,28,4,10,2025,4,2025-10-28
20251029,29,5,10,2025,4,2025-10-29
20251030,30,5,10,2025,4,2025-10-30
20251031,31,5,10,2025,4,2025-10-31
20251101,1,1,11,2025,4,2025-11-01
20251102,2,1,11,2025,4,2025-11-02
20251103,3,1,11,2025,4,2025-11-03
20251104,4,1,11,2025,4,2025-11-04
20251105,5,1,11,2025,4,2025-11-05
20251106,6,1,11,2025,4,2025-11-06
20251107,7,1,11,2025,4,2025-11-07
20251108,8,2,11,2025,4,2025-11-08
20251109,9,2,11,2025,4,2025-11-09
20251110,10,2,11,2025,4,2025-11-10
20251111,11,2,11,2025,4,2025-11-11
20251112,12,2,11,2025,4,2025-11-12
20251113,13,2,11,2025,4,2025-11-13
20251114,14,2,11,2025,4,2025-11-14
20251115,15,3,11,2025,4,2025-11-15
20251116,16,3,11,2025,4,2025-11-16
20251117,17,3,11,2025,4,2025-11-17
20251118,18,3,11,2025,4,2025-11-18
20251119,19,3,11,2025,4,2025-11-19
20251120,20,3,11,2025,4,2025-11-20
20251121,21,3,11,2025,4,2025-11-21
20251122,22,4,11,2025,4,2025-11-22
20251123,23,4,11,2025,4,2025-11-23
20251124,24,4,11,2025,4,2025-11-24
20251125,25,4,11,2025,4,2025-11-25
20251126,26,4,11,2025,4,2025-11-26
20251127,27,4,11,2025,4,2025-11-27
20251128,28,4,11,2025,4,2025-11-28
20251129,29,5,11,2025,4,2025-11-29
20251130,30,5,11,2025,4,2025-11-30
20251201,1,1,12,2025,4,2025-12-01
20251202,2,1,12,2025,4,2025-12-02
20251203,3,1,12,2025,4,2025-12-03
20251204,4,1,12,2025,4,2025-12-04
20251205,5,1,12,2025,4,2025-12-05
20251206,6,1,12,2025,4,2025-12-06
20251207,7,1,12,2025,4,2025-12-07
20251208,8,2,12,2025,4,2025-12-08
20251209,9,2,12,2025,4,2025-12-09
20251210,10,2,12,2025,4,2025-12-10
20251211,11,2,12,2025,4,2025-12-11
20251212,12,2,12,2025,4,2025-12-12
20251213,13,2,12,2025,4,2025-12-13
20251214,14,2,12,2025,4,2025-12-14
20251215,15,3,12,2025,4,2025-12-15
20251216,16,3,12,2025,4,2025-12-16
20251217,17,3,12,2025,4,2025-12-17
20251218,18,3,12,2025,4,2025-12-18
20251219,19,3,12,2025,4,2025-12-19
20251220,20,3,12,2025,4,2025-12-20
20251221,21,3,12,2025,4,2025-12-21
20251222,22,4,12,2025,4,2025-12-22
20251223,23,4,12,2025,4,2025-12-23
20251224,24,4,12,2025,4,2025-12-24
20251225,25,4,12,2025,4,2025-12-25
20251226,26,4,12,2025,4,2025-12-26
20251227,27,4,12,2025,4,2025-12-27
20251228,28,4,12,2025,4,2025-12-28
20251229,29,5,12,2025,4,2025-12-29
20251230,30,5,12,2025,4,2025-12-30
20251231,31,5,12,2025,4,2025-12-31
20260101,1,1,1,2026,1,2026-01-01
20260102,2,1,1,2026,1,2026-01-02
20260103,3,1,1,2026,1,2026-01-03
20260104,4,1,1,2026,1,2026-01-04
20260105,5,1,1,2026,1,2026-01-05
20260106,6,1,1,2026,1,2026-01-06
20260107,7,1,1,2026,1,2026-01-07
20260108,8,2,1,2026,1,2026-01-08
20260109,9,2,1,2026,1,2026-01-09
20260110,10,2,1,2026,1,2026-01-10
20260111,11,2,1,2026,1,2026-01-11
20260112,12,2,1,2026,1,2026-01-12
20260113,13,2,1,2026,1,2026-01-13
20260114,14,2,1,2026,1,2026-01-14
20260115,15,3,1,2026,1,2026-01-15
20260116,16,3,1,2026,1,2026-01-16
20260117,17,3,1,2026,1,2026-01-17
20260118,18,3,1,2026,1,2026-01-18
20260119,19,3,1,2026,1,2026-01-19
20260120,20,3,1,2026,1,2026-01-20
20260121,21,3,1,2026,1,2026-01-21
20260122,22,4,1,2026,1,2026-01-22
20260123,23,4,1,2026,1,2026-01-23
20260124,24,4,1,2026,1,2026-01-24
20260125,25,4,1,2026,1,2026-01-25
20260126,26,4,1,2026,1,2026-01-26
20260127,27,4,1,2026,1,2026-01-27
20260128,28,4,1,2026,1,2026-01-28
20260129,29,5,1,2026,1,2026-01-29
20260130,30,5,1,2026,1,2026-01-30
20260131,31,5,1,2026,1,2026-01-31
20260201,1,1,2,2026,1,2026-02-01
20260202,2,1,2,2026,1,2026-02-02
20260203,3,1,2,2026,1,2026-02-03
20260204,4,1,2,2026,1,2026-02-04
20260205,5,1,2,2026,1,2026-02-05
20260206,6,1,2,2026,1,2026-02-06
20260207,7,1,2,2026,1,2026-02-07
20260208,8,2,2,2026,1,2026-02-08
20260209,9,2,2,2026,1,2026-02-09
20260210,10,2,2,2026,1,2026-02-10
20260211,11,2,2,2026,1,2026-02-11
20260212,12,2,2,2026,1,2026-02-12
20260213,13,2,2,2026,1,2026-02-13
20260214,14,2,2,2026,1,2026-02-14
20260215,15,3,2,2026,1,2026-02-15
20260216,16,3,2,2026,1,2026-02-16
20260217,17,3,2,2026,1,2026-02-17
20260218,18,3,2,2026,1,2026-02-18
20260219,19,3,2,2026,1,2026-02-19
20260220,20,3,2,2026,1,2026-02-20
20260221,21,3,2,2026,1,2026-02-21
20260222,22,4,2,2026,1,2026-02-22
20260223,23,4,2,2026,1,2026-02-23
20260224,24,4,2,2026,1,2026-02-24
20260225,25,4,2,2026,1,2026-02-25
20260226,26,4,2,2026,1,2026-02-26
20260227,27,4,2,2026,1,2026-02-27
20260228,28,4,2,2026,1,2026-02-28
20260301,1,1,3,2026,1,2026-03-01
20260302,2,1,3,2026,1,2026-03-02
20260303,3,1,3,2026,1,2026-03-03
20260304,4,1,3,2026,1,2026-03-04
20260305,5,1,3,2026,1,2026-03-05
20260306,6,1,3,2026,1,2026-03-06
20260307,7,1,3,2026,1,2026-03-07
20260308,8,2,3,2026,1,2026-03-08
20260309,9,2,3,2026,1,2026-03-09
20260310,10,2,3,2026,1,2026-03-10
20260311,11,2,3,2026,1,2026-03-11
20260312,12,2,3,2026,1,2026-03-12
20260313,13,2,3,2026,1,2026-03-13
20260314,14,2,3,2026,1,2026-03-14
20260315,15,3,3,2026,1,2026-03-15
20260316,16,3,3,2026,1,2026-03-16
20260317,17,3,3,2026,1,2026-03-17
20260318,18,3,3,2026,1,2026-03-18
20260319,19,3,3,2026,1,2026-03-19
20260320,20,3,3,2026,1,2026-03-20
20260321,21,3,3,2026,1,2026-03-21
20260322,22,4,3,2026,1,2026-03-22
20260323,23,4,3,2026,1,2026-03-23
20260324,24,4,3,2026,1,2026-03-24
20260325,25,4,3,2026,1,2026-03-25
20260326,26,4,3,2026,1,2026-03-26
20260327,27,4,3,2026,1,2026-03-27
20260328,28,4,3,2026,1,2026-03-28
20260329,29,5,3,2026,1,2026-03-29
20260330,30,5,3,2026,1,2026-03-30
20260331,31,5,3,2026,1,2026-03-31
20260401,1,1,4,2026,2,2026-04-01
20260402,2,1,4,2026,2,2026-04-02
20260403,3,1,4,2026,2,2026-04-03
20260404,4,1,4,2026,2,2026-04-04
20260405,5,1,4,2026,2,2026-04-05
20260406,6,1,4,2026,2,2026-04-06
20260407,7,1,4,2026,2,2026-04-07
20260408,8,2,4,2026,2,2026-04-08
20260409,9,2,4,2026,2,2026-04-09
20260410,10,2,4,2026,2,2026-04-10
20260411,11,2,4,2026,2,2026-04-11
20260412,12,2,4,2026,2,2026-04-12
20260413,13,2,4,2026,2,2026-04-13
20260414,14,2,4,2026,2,2026-04-14
20260415,15,3,4,2026,2,2026-04-15
20260416,16,3,4,2026,2,2026-04-16
20260417,17,3,4,2026,2,2026-04-17
20260418,18,3,4,2026,2,2026-04-18
20260419,19,3,4,2026,2,2026-04-19
20260420,20,3,4,2026,2,2026-04-20
20260421,21,3,4,2026,2,2026-04-21
20260422,22,4,4,2026,2,2026-04-22
20260423,23,4,4,2026,2,2026-04-23
20260424,24,4,4,2026,2,2026-04-24
20260425,25,4,4,2026,2,2026-04-25
20260426,26,4,4,2026,2,2026-04-26
20260427,27,4,4,2026,2,2026-04-27
20260428,28,4,4,2026,2,2026-04-28
20260429,29,5,4,2026,2,2026-04-29
20260430,30,5,4,2026,2,2026-04-30
20260501,1,1,5,2026,2,2026-05-01
20260502,2,1,5,2026,2,2026-05-02
20260503,3,1,5,2026,2,2026-05-03
20260504,4,1,5,2026,2,2026-05-04
20260505,5,1,5,2026,2,2026-05-05
20260506,6,1,5,2026,2,2026-05-06
20260507,7,1,5,2026,2,2026-05-07
20260508,8,2,5,2026,2,2026-05-08
20260509,9,2,5,2026,2,2026-05-09
20260510,10,2,5,2026,2,2026-05-10
20260511,11,2,5,2026,2,2026-05-11
20260512,12,2,5,2026,2,2026-05-12
20260513,13,2,5,2026,2,2026-05-13
20260514,14,2,5,2026,2,2026-05-14
20260515,15,3,5,2026,2,2026-05-15
20260516,16,3,5,2026,2,2026-05-16
20260517,17,3,5,2026,2,2026-05-17
20260518,18,3,5,2026,2,2026-05-18
20260519,19,3,5,2026,2,2026-05-19
20260520,20,3,5,2026,2,2026-05-20
20260521,21,3,5,2026,2,2026-05-21
20260522,22,4,5,2026,2,2026-05-22
20260523,23,4,5,2026,2,2026-05-23
20260524,24,4,5,2026,2,2026-05-24
20260525,25,4,5,2026,2,2026-05-25
20260526,26,4,5,2026,2,2026-05-26
20260527,27,4,5,2026,2,2026-05-27
20260528,28,4,5,2026,2,2026-05-28
20260529,29,5,5,2026,2,2026-05-29
20260530,30,5,5,2026,2,2026-05-30
20260531,31,5,5,2026,2,2026-05-31
20260601,1,1,6,2026,2,2026-06-01
20260602,2,1,6,2026,2,2026-06-02
20260603,3,1,6,2026,2,2026-06-03
20260604,4,1,6,2026,2,2026-06-04
20260605,5,1,6,2026,2,2026-06-05
20260606,6,1,6,2026,2,2026-06-06
20260607,7,1,6,2026,2,2026-06-07
20260608,8,2,6,2026,2,2026-06-08
20260609,9,2,6,2026,2,2026-06-09
20260610,10,2,6,2026,2,2026-06-10
20260611,11,2,6,2026,2,2026-06-11
20260612,12,2,6,2026,2,2026-06-12
20260613,13,2,6,2026,2,2026-06-13
20260614,14,2,6,2026,2,2026-06-14
20260615,15,3,6,2026,2,2026-06-15
20260616,16,3,6,2026,2,2026-06-16
20260617,17,3,6,2026,2,2026-06-17
20260618,18,3,6,2026,2,2026-06-18
20260619,19,3,6,2026,2,2026-06-19
20260620,20,3,6,2026,2,2026-06-20
20260621,21,3,6,2026,2,2026-06-21
20260622,22,4,6,2026,2,2026-06-22
20260623,23,4,6,2026,2,2026-06-23
20260624,24,4,6,2026,2,2026-06-24
20260625,25,4,6,2026,2,2026-06-25
20260626,26,4,6,2026,2,2026-06-26
20260627,27,4,6,2026,2,2026-06-27
20260628,28,4,6,2026,2,2026-06-28
20260629,29,5,6,2026,2,2026-06-29
20260630,30,5,6,2026,2,2026-06-30
20260701,1,1,7,2026,3,2026-07-01
20260702,2,1,7,2026,3,2026-07-02
20260703,3,1,7,2026,3,2026-07-03
20260704,4,1,7,2026,3,2026-07-04
20260705,5,1,7,2026,3,2026-07-05
20260706,6,1,7,2026,3,2026-07-06
20260707,7,1,7,2026,3,2026-07-07
20260708,8,2,7,2026,3,2026-07-08
20260709,9,2,7,2026,3,2026-07-09
20260710,10,2,7,2026,3,2026-07-10
20260711,11,2,7,2026,3,2026-07-11
20260712,12,2,7,2026,3,2026-07-12
20260713,13,2,7,2026,3,2026-07-13
20260714,14,2,7,2026,3,2026-07-14
20260715,15,3,7,2026,3,2026-07-15
20260716,16,3,7,2026,3,2026-07-16
20260717,17,3,7,2026,3,2026-07-17
20260718,18,3,7,2026,3,2026-07-18
20260719,19,3,7,2026,3,2026-07-19
20260720,20,3,7,2026,3,2026-07-20
20260721,21,3,7,2026,3,2026-07-21
20260722,22,4,7,2026,3,2026-07-22
20260723,23,4,7,2026,3,2026-07-23
20260724,24,4,7,2026,3,2026-07-24
20260725,25,4,7,2026,3,2026-07-25
20260726,26,4,7,2026,3,2026-07-26
20260727,27,4,7,2026,3,2026-07-27
20260728,28,4,7,2026,3,2026-07-28
20260729,29,5,7,2026,3,2026-07-29
20260730,30,5,7,2026,3,2026-07-30
20260731,31,5,7,2026,3,2026-07-31
20260801,1,1,8,2026,3,2026-08-01
20260802,2,1,8,2026,3,2026-08-02
20260803,3,1,8,2026,3,2026-08-03
20260804,4,1,8,2026,3,2026-08-04
20260805,5,1,8,2026,3,2026-08-05
20260806,6,1,8,2026,3,2026-08-06
20260807,7,1,8,2026,3,2026-08-07
20260808,8,2,8,2026,3,2026-08-08
20260809,9,2,8,2026,3,2026-08-09
20260810,10,2,8,2026,3,2026-08-10
20260811,11,2,8,2026,3,2026-08-11
20260812,12,2,8,2026,3,2026-08-12
20260813,13,2,8,2026,3,2026-08-13
20260814,14,2,8,2026,3,2026-08-14
20260815,15,3,8,2026,3,2026-08-15
20260816,16,3,8,2026,3,2026-08-16
20260817,17,3,8,2026,3,2026-08-17
20260818,18,3,8,2026,3,2026-08-18
20260819,19,3,8,2026,3,2026-08-19
20260820,20,3,8,2026,3,2026-08-20
20260821,21,3,8,2026,3,2026-08-21
20260822,22,4,8,2026,3,2026-08-22
20260823,23,4,8,2026,3,2026-08-23
20260824,24,4,8,2026,3,2026-08-24
20260825,25,4,8,2026,3,2026-08-25
20260826,26,4,8,2026,3,2026-08-26
20260827,27,4,8,2026,3,2026-08-27
20260828,28,4,8,2026,3,2026-08-28
20260829,29,5,8,2026,3,2026-08-29
20260830,30,5,8,2026,3,2026-08-30
20260831,31,5,8,2026,3,2026-08-31
20260901,1,1,9,2026,3,2026-09-01
20260902,2,1,9,2026,3,2026-09-02
20260903,3,1,9,2026,3,2026-09-03
20260904,4,1,9,2026,3,2026-09-04
20260905,5,1,9,2026,3,2026-09-05
20260906,6,1,9,2026,3,2026-09-06
20260907,7,1,9,2026,3,2026-09-07
20260908,8,2,9,2026,3,2026-09-08
20260909,9,2,9,2026,3,2026-09-09
20260910,10,2,9,2026,3,2026-09-10
20260911,11,2,9,2026,3,2026-09-11
20260912,12,2,9,2026,3,2026-09-12
20260913,13,2,9,2026,3,2026-09-13
20260914,14,2,9,2026,3,2026-09-14
20260915,15,3,9,2026,3,2026-09-15
20260916,16,3,9,2026,3,2026-09-16
20260917,17,3,9,2026,3,2026-09-17
20260918,18,3,9,2026,3,2026-09-18
20260919,19,3,9,2026,3,2026-09-19
20260920,20,3,9,2026,3,2026-09-20
20260921,21,3,9,2026,3,2026-09-21
20260922,22,4,9,2026,3,2026-09-22
20260923,23,4,9,2026,3,2026-09-23
20260924,24,4,9,2026,3,2026-09-24
20260925,25,4,9,2026,3,2026-09-25
20260926,26,4,9,2026,3,2026-09-26
20260927,27,4,9,2026,3,2026-09-27
20260928,28,4,9,2026,3,2026-09-28
20260929,29,5,9,2026,3,2026-09-29
20260930,30,5,9,2026,3,2026-09-30
20261001,1,1,10,2026,4,2026-10-01
20261002,2,1,10,2026,4,2026-10-02
20261003,3,1,10,2026,4,2026-10-03
20261004,4,1,10,2026,4,2026-10-04
20261005,5,1,10,2026,4,2026-10-05
20261006,6,1,10,2026,4,2026-10-06
20261007,7,1,10,2026,4,2026-10-07
20261008,8,2,10,2026,4,2026-10-08
20261009,9,2,10,2026,4,2026-10-09
20261010,10,2,10,2026,4,2026-10-10
20261011,11,2,10,2026,4,2026-10-11
20261012,12,2,10,2026,4,2026-10-12
20261013,13,2,10,2026,4,2026-10-13
20261014,14,2,10,2026,4,2026-10-14
20261015,15,3,10,2026,4,2026-10-15
20261016,16,3,10,2026,4,2026-10-16
20261017,17,3,10,2026,4,2026-10-17
20261018,18,3,10,2026,4,2026-10-18
20261019,19,3,10,2026,4,2026-10-19
20261020,20,3,10,2026,4,2026-10-20
20261021,21,3,10,2026,4,2026-10-21
20261022,22,4,10,2026,4,2026-10-22
20261023,23,4,10,2026,4,2026-10-23
20261024,24,4,10,2026,4,2026-10-24
20261025,25,4,10,2026,4,2026-10-25
20261026,26,4,10,2026,4,2026-10-26
20261027,27,4,10,2026,4,2026-10-27
20261028,28,4,10,2026,4,2026-10-28
20261029,29,5,10,2026,4,2026-10-29
20261030,30,5,10,2026,4,2026-10-30
20261031,31,5,10,2026,4,2026-10-31
20261101,1,1,11,2026,4,2026-11-01
20261102,2,1,11,2026,4,2026-11-02
20261103,3,1,11,2026,4,2026-11-03
20261104,4,1,11,2026,4,2026-11-04
20261105,5,1,11,2026,4,2026-11-05
20261106,6,1,11,2026,4,2026-11-06
20261107,7,1,11,2026,4,2026-11-07
20261108,8,2,11,2026,4,2026-11-08
20261109,9,2,11,2026,4,2026-11-09
20261110,10,2,11,2026,4,2026-11-10
20261111,11,2,11,2026,4,2026-11-11
20261112,12,2,11,2026,4,2026-11-12
20261113,13,2,11,2026,4,2026-11-13
20261114,14,2,11,2026,4,2026-11-14
20261115,15,3,11,2026,4,2026-11-15
20261116,16,3,11,2026,4,2026-11-16
20261117,17,3,11,2026,4,2026-11-17
20261118,18,3,11,2026,4,2026-11-18
20261119,19,3,11,2026,4,2026-11-19
20261120,20,3,11,2026,4,2026-11-20
20261121,21,3,11,2026,4,2026-11-21
20261122,22,4,11,2026,4,2026-11-22
20261123,23,4,11,2026,4,2026-11-23
20261124,24,4,11,2026,4,2026-11-24
20261125,25,4,11,2026,4,2026-11-25
20261126,26,4,11,2026,4,2026-11-26
20261127,27,4,11,2026,4,2026-11-27
20261128,28,4,11,2026,4,2026-11-28
20261129,29,5,11,2026,4,2026-11-29
20261130,30,5,11,2026,4,2026-11-30
20261201,1,1,12,2026,4,2026-12-01
20261202,2,1,12,2026,4,2026-12-02
20261203,3,1,12,2026,4,2026-12-03
20261204,4,1,12,2026,4,2026-12-04
20261205,5,1,12,2026,4,2026-12-05
20261206,6,1,12,2026,4,2026-12-06
20261207,7,1,12,2026,4,2026-12-07
20261208,8,2,12,2026,4,2026-12-08
20261209,9,2,12,2026,4,2026-12-09
20261210,10,2,12,2026,4,2026-12-10
20261211,11,2,12,2026,4,2026-12-11
20261212,12,2,12,2026,4,2026-12-12
20261213,13,2,12,2026,4,2026-12-13
20261214,14,2,12,2026,4,2026-12-14
20261215,15,3,12,2026,4,2026-12-15
20261216,16,3,12,2026,4,2026-12-16
20261217,17,3,12,2026,4,2026-12-17
20261218,18,3,12,2026,4,2026-12-18
20261219,19,3,12,2026,4,2026-12-19
20261220,20,3,12,2026,4,2026-12-20
